id,damaged
12188,0.20892758667469025
1904,3.553417045623064e-4
3569,0.012861501425504684
5122,1.1499333049869165e-4
17116,0.8132983446121216
7601,0.028088558465242386
14395,0.04959258437156677
8853,3.769180621020496e-4
16737,0.04754040017724037
3972,0.005268198437988758
24433,0.44052475690841675
25404,1.4913342965883203e-5
15343,0.5520434975624084
21572,0.03713848069310188
1764,2.5081131025217474e-4
3402,0.3040171265602112
3335,0.0053561097010970116
3411,0.13946014642715454
27403,0.011493442580103874
18048,0.11833805590867996
19602,0.01866465061903
24205,0.03874608874320984
6191,0.006044748239219189
23530,0.9493617415428162
1829,7.148783333832398e-5
12959,0.0052229491993784904
22514,0.055262383073568344
21302,8.687858644407243e-5
9901,0.9083153009414673
26967,0.021743029356002808
9945,0.01898430474102497
21051,0.8965051770210266
6692,0.01742738112807274
7124,1.2929214790347032e-5
11671,0.10252881050109863
25345,0.008539512753486633
12676,0.044889163225889206
2041,0.6866632103919983
29951,0.654352068901062
26484,0.6077315807342529
10108,0.004249350167810917
19879,0.8553479909896851
16011,0.0012199460761621594
12416,8.199539734050632e-4
26801,2.531901700422168e-4
29235,0.05425676330924034
10959,0.014393458142876625
21304,0.054605551064014435
22631,0.12390778958797455
26870,0.002139890566468239
9215,0.1858026087284088
29497,0.08864786475896835
17735,0.01537354663014412
21748,4.5121213770471513e-4
7207,0.7147108912467957
14461,0.989841878414154
9499,0.06765539944171906
27718,0.01204636599868536
16818,0.010889038443565369
29888,1.0446006490383297e-4
15059,2.702566853258759e-4
8316,0.059631578624248505
15906,0.20660777390003204
17155,6.796213565394282e-4
12987,6.135594594525173e-5
14181,0.030932890251278877
12086,1.3467224198393524e-4
6189,3.638015186879784e-5
5972,6.956613651709631e-5
14628,0.020272662863135338
10559,0.03118252009153366
7112,9.618805052014068e-5
663,0.06184661015868187
3390,3.0199490720406175e-4
16664,0.09973571449518204
14844,1.0597062646411359e-4
1055,0.06379084289073944
6836,0.0034465165808796883
5026,0.09177307039499283
14998,0.015075319446623325
28464,0.1994701325893402
15665,0.001759143779054284
22952,0.0012995870783925056
6117,0.007885091938078403
5778,0.20169124007225037
28454,0.10423950105905533
1166,0.06879717111587524
10335,0.04393603280186653
18592,0.25000372529029846
28059,0.07087878882884979
6121,0.09624326229095459
17798,0.6279019713401794
18342,0.4645884931087494
210,5.77243568841368e-4
7090,0.185072660446167
17240,0.00844013411551714
23557,0.0068634008057415485
16705,0.0014094427460804582
2535,0.008298729546368122
26855,6.236347689991817e-5
15994,0.023614170029759407
19149,0.22766068577766418
5550,3.857113915728405e-5
5789,4.011214477941394e-4
24559,1.8149487004848197e-5
19287,2.3048607545206323e-5
11612,0.012210553511977196
24274,1.7707416191115044e-5
13945,0.025140849873423576
1696,0.07460909336805344
20464,0.4144415259361267
3549,0.02319246716797352
4237,0.014175324700772762
7552,5.76580932829529e-4
18228,0.0701138973236084
21755,0.048187509179115295
29212,0.13346534967422485
22873,0.011617821641266346
5903,0.028600387275218964
27262,0.4800257682800293
9629,0.48565083742141724
25512,0.937243640422821
26063,0.0056508127599954605
3119,0.014386878348886967
24662,0.05466485023498535
489,2.1475991525221616e-4
29785,0.014293458312749863
542,0.06367135792970657
25869,0.820092499256134
10181,6.633059238083661e-4
5171,0.0026060964446514845
22167,0.041815221309661865
11272,0.6557477116584778
3895,0.13269394636154175
16583,0.1143626794219017
2824,0.01795552857220173
22590,0.1807713657617569
19390,0.005509919486939907
16761,0.016472555696964264
13578,0.20984022319316864
27682,0.840505063533783
17464,1.572965702507645e-4
21650,3.175181627739221e-4
19911,0.002263739239424467
2859,0.10915487259626389
29397,3.736625876626931e-5
28107,0.009176370687782764
18639,0.02922634780406952
1513,0.001725356443785131
26541,1.1575454118428752e-4
24050,0.017760664224624634
14672,0.005466821603477001
9759,0.05450364574790001
21470,0.5905352234840393
19855,0.003867287188768387
18868,1.1575454118428752e-4
11262,2.2032329070498236e-5
9909,0.8207556009292603
25412,0.28889089822769165
19053,0.050629690289497375
17005,0.18495602905750275
18206,0.17287400364875793
14470,2.1343892512959428e-5
20718,0.014860361814498901
6398,0.14187811315059662
15354,0.0016313119558617473
15748,0.9154574871063232
12571,0.30038443207740784
29100,0.34320440888404846
25635,9.475103070144542e-6
9043,0.01152211893349886
15738,0.05396530404686928
7339,3.4905056236311793e-4
24372,3.597151953727007e-4
28492,0.003692428581416607
28011,6.730223685735837e-5
732,0.4343123733997345
19429,0.22320328652858734
11149,0.0013885755324736238
11296,0.29305610060691833
5073,0.045686304569244385
1422,1.1283415915386286e-5
27730,0.010343999601900578
18772,3.406728501431644e-5
9467,6.273046019487083e-4
8319,0.005350709427148104
20490,0.0590708963572979
19816,0.9543282389640808
18100,0.008526317775249481
4502,1.073140520020388e-4
22161,9.318741649622098e-5
9405,1.7278471204917878e-5
29219,0.04353409633040428
277,0.037093210965394974
19032,0.018367519602179527
23904,5.640872986987233e-4
5050,0.20620599389076233
27125,0.010889818891882896
4100,0.06790181249380112
23084,0.24776875972747803
27998,0.03783109039068222
3674,0.5426868200302124
1428,0.0023859560023993254
344,9.761186665855348e-4
16543,2.1773324988316745e-4
10791,0.02238844893872738
2637,0.29076218605041504
331,0.006186510436236858
2675,0.9629631638526917
5399,5.167985364096239e-5
21956,0.011018137447535992
22407,2.6582911232253537e-5
11210,0.2641763985157013
29860,0.8609550595283508
1122,0.021377330645918846
6582,0.02693093568086624
8467,0.004751408006995916
6686,1.0422315426694695e-5
8937,0.514789879322052
1153,0.15298360586166382
10221,0.001796808443032205
399,3.4152029547840357e-4
7825,4.45567857241258e-5
19533,0.0015288098948076367
7130,0.19753219187259674
13821,0.009488577023148537
5858,1.2454560783226043e-4
11332,3.953887789975852e-4
5044,0.508995771408081
5174,5.4614816326648e-4
4909,1.1669345258269459e-4
16826,3.419680069782771e-5
24102,0.004788242746144533
11563,1.2790862820111215e-4
18241,0.30221229791641235
27426,1.805712417990435e-5
12355,0.7760822772979736
22250,0.009128271602094173
29943,0.7026746869087219
11652,0.18999941647052765
20167,0.0441308356821537
23041,0.18267150223255157
2394,2.057975361822173e-4
26624,0.22893348336219788
8028,0.03225356712937355
7762,5.9109876019647345e-5
19721,0.14603163301944733
2003,0.057702504098415375
11159,0.0014461914543062449
10020,0.005968199111521244
14087,0.02333640307188034
20767,0.4131186008453369
28988,9.667753329267725e-5
28518,0.014914831146597862
22342,0.003498599398881197
26214,0.015521633438766003
6502,0.06475003063678741
19212,0.2176949679851532
9142,0.001568393548950553
20552,0.08022966235876083
286,0.0012294398620724678
8125,0.13985300064086914
6541,2.544468443375081e-4
25501,0.05422644317150116
2561,0.17332124710083008
17196,0.05113590136170387
5622,0.4568686783313751
940,0.006652966607362032
29705,0.010706103406846523
3413,1.06735089502763e-4
18150,0.05309787020087242
26076,0.06649654358625412
9671,0.029201295226812363
23899,0.012949696741998196
22657,0.5825040936470032
989,0.013894236646592617
18621,3.6632238334277645e-5
18981,4.0911818359745666e-5
27095,0.03657211363315582
16799,0.03388793021440506
22085,0.005832977127283812
8469,0.002808080054819584
28157,0.0029900057706981897
20745,0.035140447318553925
17474,3.805859596468508e-4
5247,0.10635034739971161
20690,0.16752047836780548
27896,0.04684722423553467
26817,0.009335886687040329
4096,0.03314598277211189
27243,0.2148238867521286
29865,0.029138602316379547
11906,0.1844027191400528
7949,0.06491675227880478
3065,7.973265601322055e-4
4337,0.4714759290218353
17384,1.8791134061757475e-4
10580,0.03233209624886513
7987,0.004204479046165943
21704,8.827472338452935e-4
10126,7.087538833729923e-4
117,0.17581912875175476
2458,0.017472730949521065
22020,9.514942212263122e-5
17202,0.030862880870699883
15403,5.157744744792581e-4
4745,6.835243402747437e-5
17211,6.116112490417436e-5
22602,1.3719990965910256e-4
13064,9.573737042956054e-5
6098,0.03254447877407074
20474,2.139108801202383e-5
28566,0.00762579869478941
10671,0.2066856175661087
2602,1.0413544805487618e-4
7916,0.3764060437679291
27892,0.017903195694088936
6523,0.9629177451133728
20454,0.004687042906880379
7846,0.23545613884925842
14311,0.007691609673202038
27191,1.6527554544154555e-4
609,1.0740740435721818e-5
9879,0.023433996364474297
24178,0.7373337745666504
27505,0.001989595126360655
18092,0.16728848218917847
6569,0.059068940579891205
11933,0.25830259919166565
1481,0.012620076537132263
23593,0.010366009548306465
28163,1.349164522252977e-4
28362,0.12612256407737732
21356,0.736673891544342
18482,0.6069680452346802
12196,0.8847318291664124
23288,0.2685374617576599
18138,0.004474032204598188
19233,0.082294464111328125
29995,0.023849356919527054
3262,2.4995722924359143e-5
16197,0.017704859375953674
12997,0.04043356701731682
12099,1.348545920336619e-4
16524,0.0010236649541184306
2794,0.3125742971897125
7536,0.026063989847898483
7353,5.697316373698413e-4
13529,0.00638685654848814
9204,0.0346246138215065
24766,0.03420247882604599
4325,0.6278856992721558
12472,0.017579443752765656
26158,8.867301949067041e-5
27510,0.8634277582168579
691,0.0020569360349327326
10509,0.017947230488061905
15114,0.003637234214693308
22268,0.056386493146419525
5808,0.964918851852417
22440,0.0020526894368231297
10165,0.3407908082008362
18481,0.00571920583024621
8145,0.5398179292678833
8359,0.054042715579271317
4661,0.004602198489010334
2095,6.728785956511274e-5
16307,0.10699538141489029
14084,1.5912130766082555e-4
8421,0.14085914194583893
11590,0.01039581187069416
1728,0.03959783539175987
11725,0.004587492439895868
25026,7.462674984708428e-4
23456,0.39655375480651855
8866,0.008721474558115005
19829,0.6846478581428528
22184,0.8620166182518005
11122,0.006366638001054525
27346,0.009326348081231117
251,7.710694335401058e-4
29456,0.6598234176635742
20997,0.014943499118089676
6892,0.17218492925167084
11184,0.0026288493536412716
11510,0.0062609040178358555
18918,1.5998970775399357e-4
1249,0.08827356994152069
12033,4.529547004494816e-5
10620,0.0014283123891800642
27726,0.04727877676486969
18416,0.09171170741319656
14088,0.0015928889624774456
21820,0.42976292967796326
7475,4.170819738646969e-5
27839,0.01428835280239582
23377,2.7927484552492388e-5
923,0.10520713031291962
16104,0.09142843633890152
10792,0.15026934444904327
28626,0.0017687826184555888
3505,0.00234635709784925
17216,1.6294543456751853e-5
24488,0.007549038156867027
8418,1.449119736207649e-4
26348,0.12752671539783478
12991,5.418427172116935e-4
23860,0.0716264620423317
670,0.07674042135477066
4711,0.011627720668911934
11774,0.4906714856624603
9068,0.0037793556693941355
3078,0.1164037361741066
154,0.01230818685144186
12238,0.14090926945209503
10115,0.2277412861585617
25176,1.4211556845111772e-5
7454,0.015225596725940704
9772,0.06921292841434479
10457,0.021542279049754143
23037,0.14347237348556519
14730,0.018154805526137352
24606,0.08714772015810013
26933,0.20563119649887085
5047,1.398530148435384e-4
21242,1.278392446693033e-4
8536,0.19256387650966644
12766,0.18321241438388824
15977,0.024245310574769974
28091,3.1010337988846004e-4
24194,0.007601191755384207
16671,2.8323641163297e-4
1701,1.3043032959103584e-4
8475,0.020355084910988808
12725,0.05836848169565201
2047,5.043534838478081e-5
5685,0.040164366364479065
6434,0.016862470656633377
8561,0.1621694564819336
10422,0.07148728519678116
1366,0.035695478320121765
6638,0.002991265384480357
21961,0.2522130608558655
23780,0.03763347864151001
3104,4.862199421040714e-5
12585,0.02471346966922283
14590,0.030672553926706314
19228,0.004968493245542049
18992,0.23165468871593475
18572,0.006563745439052582
25492,0.14743410050868988
18004,0.0094015346840024
19367,0.07174552232027054
18257,0.03222133219242096
14761,0.044889796525239944
15548,0.5888903141021729
23716,0.11661013215780258
17411,0.029915740713477135
24377,2.6276189601048827e-4
18635,0.0321100689470768
16588,0.05075766518712044
5060,0.47143855690956116
18296,0.030165039002895355
24113,0.4601246416568756
1237,0.34110137820243835
16095,4.406908919918351e-5
24385,0.12133429944515228
12298,0.014556719921529293
19219,7.23025223123841e-5
24430,0.04281524941325188
332,0.9383655786514282
7798,0.17007160186767578
12975,5.565101164393127e-4
11864,0.005862775258719921
11820,0.0067252470180392265
19413,0.38975852727890015
6611,0.11097132414579391
26300,4.7185574658215046e-4
22416,0.7151873707771301
734,0.2318720519542694
20665,0.17598697543144226
13864,0.0418376587331295
1435,0.0028528734110295773
12645,0.7638078331947327
773,1.7021486200974323e-5
6664,0.4119255244731903
3881,9.394326480105519e-4
24986,0.007842439226806164
27921,6.759959069313481e-5
27819,0.070968858897686
12971,3.206600740668364e-5
15618,0.13569529354572296
17655,0.006661959923803806
27111,5.520765625988133e-5
27068,9.088507504202425e-4
26072,0.6897560954093933
25957,0.14174054563045502
15814,0.06727041304111481
2785,0.0077566043473780155
5070,6.214091990841553e-5
19504,0.47943538427352905
11293,0.20315799117088318
18452,0.013269285671412945
18632,0.022882338613271713
28888,0.7440654039382935
13423,4.928845737595111e-5
19041,0.059782952070236206
19629,0.11239419132471085
6378,0.17287378013134003
9679,1.2184103979961947e-4
2770,5.249154492048547e-5
6724,1.1286979133728892e-4
3098,0.8738442659378052
23473,8.006506832316518e-4
6405,0.015921544283628464
4178,0.05764973908662796
26024,9.357726958114654e-5
29249,2.5746849132701755e-4
13220,1.4905223906680476e-5
27430,3.43664396496024e-5
10208,0.11665116995573044
1945,0.0016875120345503092
7930,0.0017335403244942427
18306,0.10353308916091919
24460,0.005904907360672951
25939,0.012256800197064877
18135,0.013276997953653336
27753,6.02098079980351e-5
26733,0.007191237527877092
5053,0.004156743176281452
8062,0.045475155115127563
8601,0.025639906525611877
7676,2.5009780074469745e-4
12177,0.017695507034659386
6473,1.459012673876714e-5
14888,0.11836712062358856
29179,8.743188809603453e-4
6172,0.028360368683934212
8588,4.974512557964772e-5
11913,0.05792275443673134
25801,6.0811653384007514e-5
1403,5.28208511241246e-5
21908,0.005257756449282169
17283,0.017157118767499924
8604,1.2043883180012926e-4
29725,0.32641252875328064
21294,9.292455506511033e-4
19216,8.550021448172629e-5
7603,0.01776764541864395
27323,0.0051569705829024315
21779,8.534452645108104e-4
15514,0.0321953110396862
21142,0.055019937455654144
16685,0.00860178004950285
24615,0.004478231072425842
9263,1.1336381430737674e-4
25632,0.2865692377090454
19252,0.27819210290908813
27227,2.289409894729033e-5
5270,0.11767442524433136
6927,0.15271155536174774
16678,0.03432903066277504
24193,0.3161253333091736
25897,0.025095287710428238
9918,0.06624770909547806
18161,7.303620222955942e-4
23054,1.3044033948972356e-5
6882,0.7591539025306702
27983,0.6179146766662598
18849,0.0018127148505300283
5871,0.02681623212993145
15141,0.014728233218193054
1222,0.1324959397315979
28632,1.4890933016431518e-5
24797,0.0014773737639188766
27670,0.001364164985716343
4260,3.803703293669969e-4
26641,0.03689124807715416
2539,0.826120913028717
3128,0.859039306640625
28035,0.001748937531374395
20993,0.014261065982282162
27321,0.12118792533874512
24309,0.5174030661582947
3886,0.0393190011382103
13643,1.2049637734889984e-4
6934,0.023681510239839554
28781,0.6585167646408081
6153,0.007508896756917238
16683,3.666916163638234e-4
4170,0.03034011833369732
17725,0.020846299827098846
714,0.065187469124794
21963,0.030083706602454185
13395,3.951982653234154e-4
5376,0.0032317470759153366
9997,1.2181297279312275e-5
21655,1.2109189265174791e-4
22196,0.0975077822804451
16171,1.0730514622991905e-4
1600,0.03739902377128601
3848,0.02195996604859829
1850,0.08602549880743027
19909,0.01412784494459629
21623,0.7486785650253296
10581,0.00677839107811451
3851,0.07404807955026627
18354,2.6575055017019622e-5
16057,0.027344048023223877
15214,0.002840519417077303
4635,0.15317369997501373
27397,2.026069996645674e-4
4026,0.19816583395004272
12088,0.5544268488883972
11054,0.021341780200600624
7387,3.1625927658751607e-4
10623,0.08190353959798813
26929,0.8213054537773132
10101,0.007978417910635471
17033,0.11186140030622482
19023,0.03168298304080963
24940,0.032440148293972015
25048,0.08802921324968338
23770,0.020130956545472145
28978,0.0011341451900079846
23280,0.010872847400605679
22315,2.1986950741847977e-5
28537,0.007358619011938572
19096,7.706214091740549e-5
29967,0.006246232893317938
25049,0.11755797266960144
5649,0.9303018450737
2851,0.04158320650458336
18810,0.8145344257354736
580,0.00863922294229269
23815,1.248570333700627e-4
22861,2.0655299886129797e-4
11032,2.2353825625032187e-4
26601,1.2517348295659758e-5
4595,5.586473853327334e-4
26238,1.138892985181883e-4
10379,2.2194501070771366e-4
9725,1.9780913135036826e-5
5144,0.1403152346611023
27048,0.023278914391994476
9758,0.038779258728027344
2185,9.164909133687615e-4
9058,1.829448592616245e-5
6674,0.016226543113589287
12531,0.008138597011566162
6901,0.6743450164794922
8816,0.0032555582001805305
20343,5.521650382434018e-5
13921,0.1800416111946106
27370,0.13320034742355347
3328,0.022489311173558235
11656,0.602281928062439
10823,0.008958759717643261
8072,0.16137225925922394
5728,0.0032591037452220917
14306,7.494650344597176e-5
16863,0.08462381362915039
9935,0.010698162950575352
1311,0.005127622280269861
21073,0.22523416578769684
27886,5.103391595184803e-4
19801,6.547552766278386e-4
29553,0.00813097134232521
19177,0.009203480556607246
12854,2.425966231385246e-4
5077,0.23948363959789276
18622,0.16006919741630554
11811,2.468615275574848e-5
19594,0.009037383832037449
10060,0.3169192671775818
16563,4.361841274658218e-5
20757,0.10261479765176773
3504,0.0017370483838021755
2880,4.3868948705494404e-4
18210,4.251663922332227e-4
8544,0.8492535352706909
16193,2.3349846014752984e-4
28721,4.747970378957689e-4
24739,2.00124122784473e-4
5997,0.11414796859025955
16755,1.777214311005082e-5
11672,6.296482170000672e-4
20706,0.10038861632347107
25887,3.178432962158695e-5
24740,0.09935498982667923
28788,0.04168803617358208
333,0.46370434761047363
5148,0.8118748068809509
3409,0.020269030705094337
2485,0.03818734362721443
12275,0.08141139149665833
28676,0.06437420099973679
9090,0.0292553398758173
17104,0.01672184094786644
25741,0.16720762848854065
13876,0.013473788276314735
7069,0.007289688568562269
7420,0.0012131088878959417
2431,0.8162906169891357
19305,0.026868799701333046
2936,0.0754331424832344
8726,0.003631911939010024
25552,0.034674882888793945
856,0.20068223774433136
16303,2.7168794986209832e-5
8486,0.00898129865527153
26439,6.051552190911025e-5
25998,0.007438836619257927
24658,3.7826053448952734e-4
24142,0.11855440586805344
25382,0.0041661374270915985
17557,0.49383294582366943
12157,0.6000350117683411
17666,0.4098382294178009
19248,4.029424744658172e-4
7783,8.610975346527994e-4
17203,0.34997546672821045
23956,2.435950045764912e-5
21939,0.2562969923019409
21652,0.06380493193864822
23985,0.536815881729126
29114,0.3952133059501648
1279,0.03471716120839119
18840,0.012622161768376827
5560,0.07884015142917633
985,0.058132629841566086
29025,0.1370859444141388
23066,0.8728986978530884
22465,1.049284401233308e-5
22049,0.0210992693901062
4443,0.0017787335673347116
15419,0.02365371584892273
12371,0.2930070459842682
25079,0.003174745012074709
22628,1.1929275933653116e-4
24901,0.7906969785690308
3520,0.09237122535705566
9883,3.251968519180082e-5
17994,0.30151546001434326
9462,0.002193787135183811
13983,0.023761898279190063
21157,0.0841071680188179
7561,0.03799132630228996
1605,0.9317523241043091
24600,0.3959093391895294
29911,2.3465364938601851e-4
20213,5.4153944802237675e-5
19713,0.9813113808631897
19619,0.09319663792848587
23576,0.09126699715852737
9728,0.051385194063186646
9760,0.8112737536430359
428,0.010625477880239487
10672,0.05026230216026306
1056,0.23161382973194122
25040,0.018561655655503273
8245,0.010513369925320148
26023,0.005651720799505711
20731,0.003992136102169752
25973,4.5420863898471e-5
10041,3.341157207614742e-5
25413,0.948115348815918
12410,0.024426333606243134
12879,0.4443892538547516
6247,3.0814175261184573e-4
28189,5.786398105556145e-5
158,0.2908572554588318
5433,0.11885776370763779
4930,1.5254970639944077e-4
27567,0.06906820088624954
23848,3.1487742671743035e-4
4675,0.01614765264093876
18329,0.7409196496009827
29897,4.6602657675975934e-5
9391,0.060889534652233124
6075,0.1484459638595581
11889,3.4712598426267505e-4
27678,1.6312277875840664e-4
3329,0.5206899642944336
5630,0.037968944758176804
9666,0.021859651431441307
5454,0.009457667358219624
1684,0.01737360469996929
4937,0.21339437365531921
976,0.24975158274173737
21776,0.11101745069026947
29126,0.06903500109910965
26424,0.007969323545694351
19980,0.005728296469897032
23160,0.13638286292552948
26318,0.04415276274085045
27498,2.054695869446732e-5
4906,0.051087696105241776
26434,0.8883097171783447
22742,4.691564026870765e-5
7555,0.09135064482688904
10084,2.5955720047932118e-5
14850,3.170948912156746e-5
8483,9.043850150192156e-5
9341,8.316268213093281e-4
8579,0.014208981767296791
26724,1.8818763783201575e-4
13495,0.08094107359647751
28347,0.26011669635772705
20165,0.005153502803295851
25608,0.3723950684070587
8817,1.8041080693365075e-5
5381,0.012327342294156551
3041,5.224391352385283e-4
13111,0.03531523421406746
10293,1.3527547707781196e-4
6246,0.01152968779206276
28849,7.60012335376814e-5
10835,0.005902554374188185
3361,8.94483964657411e-5
28989,0.011191478930413723
9706,1.1238253500778228e-4
23150,0.05091129615902901
11189,0.031095486134290695
19529,0.008705638349056244
18712,0.006652585230767727
8417,0.9824547171592712
18630,0.04853072389960289
9839,0.012829883024096489
2432,0.0011085880687460303
11148,0.04809720814228058
1545,0.08206507563591003
28317,0.5153169631958008
29875,0.04965881630778313
6017,0.23561885952949524
7952,0.016383524984121323
28339,0.28404849767684937
28399,0.011882013641297817
8208,5.515944940270856e-5
19493,0.04349827021360397
15430,0.3769240379333496
14038,0.03449742868542671
1364,0.026064321398735046
13452,0.005839999299496412
4257,5.237599179963581e-5
9030,0.017436707392334938
26569,0.11223885416984558
29500,8.937640814110637e-4
20858,0.018175706267356873
13124,0.34416845440864563
2830,0.05800218507647514
19338,0.006064554210752249
11314,0.932188093662262
22333,0.0019537832122296095
4798,0.007556665688753128
28270,0.0033654607832431793
7544,1.5375023940578103e-4
29901,0.005115163046866655
4573,0.017927903681993484
24364,0.03259507566690445
20628,0.04510318487882614
12851,0.056528959423303604
6442,8.703288622200489e-4
28777,3.765281871892512e-5
29274,0.011154775507748127
4960,0.002021227730438113
3871,0.843458890914917
26962,0.002414979971945286
17996,6.333190685836598e-5
25387,0.02837100252509117
15297,0.04872223362326622
18444,5.246968939900398e-4
2999,8.173509559128433e-5
13467,0.0025312136858701706
11926,0.4618709981441498
25361,0.07032379508018494
19278,0.0038327055517584085
9226,0.5388190746307373
9790,0.029530687257647514
21366,0.0016606260323897004
448,0.00987268891185522
1227,0.11934398859739304
23535,6.188303086673841e-5
14340,0.15860383212566376
17225,0.28598320484161377
26470,0.021535906940698624
14597,0.7416664361953735
22270,0.0019272509962320328
17086,0.0251532644033432
8345,0.0015235316241160035
29337,0.9958932399749756
12458,0.003266587620601058
9328,0.32532304525375366
28944,0.006546030752360821
5057,0.009243085980415344
18288,0.11183992028236389
27152,0.002820754423737526
11604,0.0811978355050087
23793,0.03666093572974205
12432,0.018018418923020363
16432,0.0018630354898050427
26176,0.002225776668637991
21996,0.005994602106511593
19699,5.99274761043489e-4
17220,9.172147110803053e-5
15740,0.11577421426773071
3770,0.007919720374047756
16277,1.4920656212780159e-5
7520,0.0575575977563858
23379,0.0016065057134255767
752,0.03378511592745781
17694,3.7618467467837036e-4
26878,1.1057036317652091e-4
29146,0.9964526891708374
16999,0.03122044913470745
23393,8.793252345640212e-5
18973,9.782084816833958e-5
3575,1.9616536519606598e-5
14556,0.004209267441183329
2130,0.8095881938934326
22432,0.020581835880875587
29184,0.2848786413669586
17570,1.4833211025688797e-4
2510,0.0012889151694253087
23930,0.044786449521780014
1158,0.01321989856660366
12776,0.9391356706619263
15326,8.776941831456497e-5
4156,0.36854979395866394
4352,0.001662224531173706
5141,0.10606887191534042
25379,0.0030282929074019194
5996,0.031403061002492905
3131,5.173833924345672e-4
21032,0.27984917163848877
12752,0.004203908145427704
23279,0.084062859416008
13917,0.45437660813331604
28953,0.013781734742224216
21530,0.0038672026712447405
12348,0.7722150683403015
2029,0.042448461055755615
18273,0.008521892130374908
17815,0.25730693340301514
6052,0.9522852301597595
16298,0.24070611596107483
9447,6.081228493712842e-4
182,0.8376820683479309
1358,0.3102835416793823
29828,0.0043231830932199955
26168,0.0364164263010025
11696,0.9805921316146851
13303,0.10741093754768372
18480,0.006983568426221609
15696,3.0118407448753715e-4
2692,0.002837440464645624
10767,4.3910936801694334e-4
1002,0.03440691903233528
29047,0.6269809007644653
10131,0.02297935076057911
447,0.05051235109567642
15294,0.01858767308294773
23115,1.6889865219127387e-4
16617,0.18234282732009888
8294,0.02113506570458412
22984,0.16269901394844055
14771,0.06086193397641182
19662,0.006388639099895954
9863,0.025695616379380226
25161,0.010146825574338436
8946,0.2670229971408844
18862,0.006744338199496269
14371,0.0023284824565052986
24291,3.523687191773206e-4
2111,0.00626347353681922
15892,0.8566592931747437
16469,0.003592480905354023
14303,9.258130448870361e-4
