uid,0-250000,250000-350000,350000-450000,450000-650000,650000+
1722,0.002214273994284945,0.004755697574657177,0.09391123565016989,0.22021834013964864,0.6789004526412394
13663,0.008001007025970472,0.0031733952095528814,0.0159780393125182,0.10508824686536095,0.8677593115865975
10574,0.09238984701125555,0.6035385011418555,0.2521720265029033,0.0494430090643715,0.00245661627961355
2170,0.11491798523915381,0.6653788533464574,0.1427211340989492,0.07199877313234705,0.00498325418309324
8841,0.6814550293308349,0.2844816450696081,0.029833771918959872,0.0017261488560384804,0.002503404824558319
13181,0.02871816170472119,0.21551939938110634,0.6611617067233976,0.08871542076798607,0.005885311422788747
13913,0.0054901523231564876,0.003594734564279757,0.030021650747470218,0.054760354468368064,0.9061331078967252
14448,0.014313062224798336,0.009993135743824932,0.05909477296597801,0.16820116940944188,0.748397859655957
12602,0.04585581685259551,0.46362691116178284,0.43146162879664,0.055015732770670664,0.004039910418311069
8117,0.008576718458698892,0.03584556955715339,0.0588161050553764,0.816671079388241,0.08009052754053055
12426,0.08842754164159748,0.060966095938734824,0.7160894051208126,0.13121741618256186,0.003299541116293369
743,0.9907386474250899,0.008727823834962888,4.3070385182597846e-4,4.1412946510297835e-5,6.141194161090845e-5
6648,0.03474045491515452,0.46865341804155,0.42348150108741683,0.07268221927396128,4.424066819171149e-4
4712,0.19466658249441318,0.23229921613282759,0.42880196214108335,0.11905685030621306,0.025175388925462675
9977,0.1690757532887225,0.3237271590002592,0.3557106192805509,0.1433133906158577,0.008173077814609813
11172,0.012845307404312348,0.01847958555280753,0.09045462408159768,0.5383606923806626,0.33985979058062
12228,0.11403880376469237,0.6164705261046836,0.23351848797734376,0.034863829681335355,0.0011083524719455577
11833,0.23128482707807746,0.33880719247713054,0.306404424562973,0.11261756853254232,0.01088598734927666
1118,0.8338982863920044,0.13761423688185329,0.013723050563473851,0.013056518953570228,0.0017079072090986735
7131,0.12097364302231504,0.2038866689682614,0.4463714398041774,0.22777508626510676,9.931619401395246e-4
9198,0.0637744180191928,0.27547381026302414,0.5990759727181193,0.06015454386756994,0.0015212551320942292
13668,0.01823090368611332,0.0029304429909851573,0.01919839287170119,0.2795304726392143,0.6801097878119864
13479,0.0014424032581685075,0.071140011402085,0.47566954677172896,0.3817528223025015,0.06999521626551597
5504,0.11755986548885045,0.462505896454158,0.21361831105607715,0.19796596277623407,0.008349964224680475
5875,0.004434368832076634,0.0017885044296005641,0.03497013300092936,0.12391681390197898,0.834890179835414
7055,0.10532976189995197,0.7543423231262352,0.11034168148925862,0.029457978915389153,5.282545691650917e-4
7087,0.11310956099168835,0.5326215909483827,0.31702007192468346,0.03691261951833264,3.3615661691258585e-4
11992,0.40263039709257703,0.5639806831424956,0.016658541200413376,0.016283600926257077,4.4677763825699335e-4
9184,0.09570820378520138,0.13213012327972704,0.38634784318463467,0.2914505784713389,0.09436325127909818
859,0.8115447403925075,0.17371396958177934,0.007371299018633894,0.0071356276151041,2.343633919754809e-4
9130,0.23596228392001475,0.6227095882138046,0.11989079756582763,0.019607325767145394,0.0018300045332078707
9364,0.01166993789449067,0.010854586139163146,0.05028175436362699,0.05747665416614672,0.8697170674365723
4910,0.005777658257469247,0.22901277469861142,0.26116985455770997,0.43691791899378124,0.06712179349242806
4370,0.0474944681902101,0.20028122037068216,0.202558621038921,0.24507765351781152,0.3045880368823752
802,0.1091366449456606,0.004602661906492533,0.014743007277393663,0.03338357121215639,0.8381341146582976
14890,0.042273064832599745,0.10850025370400938,0.3365392356100279,0.34483509598993384,0.16785234986342834
1315,0.07110083590399241,0.0864875359198797,0.8070578751717344,0.032308633663515766,0.003045119340877847
9898,0.19049513004541205,0.25048363218582653,0.43279685452746264,0.11221748849783118,0.014006894743467755
13038,0.049541938510439365,0.18341119696468206,0.7187942185212769,0.04534736920177418,0.002905276801827054
13107,0.053890442235354996,0.32133074041121773,0.5162767631580876,0.09652486216313894,0.011977192032200252
11803,0.41723237598424867,0.27159670632450506,0.22521508704472978,0.07657582003545009,0.009380010611066221
8828,0.027847147535140292,0.0886665768104769,0.7477128304216067,0.1277170371766003,0.008056408056176413
7622,0.023789318191435548,0.42932961968530803,0.3612866247791658,0.16396969725052216,0.021624740093568153
13441,0.11250972044949378,0.1289601947814572,0.34667713580561127,0.38057577826388056,0.03127717069955714
1143,0.013746764655743897,0.27040195410958096,0.6836920915856824,0.031700222773572435,4.589668754198944e-4
7413,0.009702410309035061,0.040596190856223305,0.17949217094373546,0.5596506841145429,0.2105585437764629
1770,0.002658279100658541,0.0029157437935205953,0.06468929027395325,0.6193466408620943,0.31039004596977354
11606,0.031219020879058822,0.26213103267440635,0.1736754861761801,0.5298376915894293,0.003136768680925477
5,0.5458616517375888,0.3832988974729428,0.057518642741726474,0.012248991002838773,0.0010718170449026134
11777,0.12357465613244441,0.6200905392004724,0.15051252325074763,0.10081772613249887,0.005004555283837565
3486,0.1910440130214025,0.4833699715368088,0.3094339346931616,0.015232301287614857,9.19779461012113e-4
548,0.014930296793939896,0.057014548511829154,0.053153738112460394,0.7524873142451867,0.1224141023365845
2511,4.7908152463731364e-4,7.98716444633266e-4,6.730873590116162e-4,0.0023379675177644266,0.9957111471539535
8822,0.7386521834261894,0.22544703234801552,0.030958365253713805,0.001904438578163727,0.0030379803939164962
10571,0.08952567311911894,0.6191850866138787,0.18821173106706415,0.09028073207618595,0.012796777123751654
7794,0.47084348218446553,0.49066307300201634,0.03353984529066167,0.004741979053773616,2.1162046908315566e-4
10294,0.035546412510911514,0.19477493343414085,0.3907521058509086,0.36613918215794244,0.012787366046095884
5274,0.03531440407616896,0.31805527667834166,0.5620972378172422,0.0733149276510646,0.011218153777182546
6516,0.03803119617891841,0.14945478522964495,0.5091303800201784,0.26020224278539644,0.04318139578586099
5492,0.6281699784138616,0.3021329285605413,0.023713368075182074,5.063331676622705e-4,0.045477391782752265
832,4.4792589919237513e-4,0.007438022091697766,0.25648579504306335,0.6980638005509543,0.037564456415092005
653,0.019636269677725898,0.002596072318461458,0.06553890072733967,0.10320674850918612,0.8090220087672882
5551,0.0024841673669085624,0.22801845351203298,0.5989329865732471,0.14965626663187448,0.02090812591593695
2008,0.31335155604606046,0.6518278318738802,0.027994000540469795,0.006551567592458979,2.750439471305758e-4
2200,0.001471072128813324,0.18373464558922667,0.621311565120978,0.17185537404238782,0.021627343118594856
2586,0.009718965796181325,0.012738301582954316,0.07777923941432772,0.7058128356516826,0.19395065755485372
10729,0.04276747356167832,0.29746009138436375,0.5287735753260855,0.12986742304307608,0.001131436684796392
14452,0.027300491070898908,0.06586239197826549,0.21538529590628103,0.44936990932894827,0.242081911715606
10309,0.6450351436140405,0.3029871662438697,0.04888613263700233,0.001744995317785451,0.0013465621873017415
11714,0.0803893923312649,0.4568001283437245,0.3557217778716096,0.08468454511329969,0.02240415634010169
3297,0.4643634287276547,0.23650951726879307,0.22866182589956593,0.06923657349212428,0.001228654611861887
6968,0.040822487035449245,0.5243094921309897,0.4115672562460059,0.021504680800522123,0.0017960837870330747
10710,0.013755213054011985,0.05562554953922313,0.09454454528793321,0.2768045152565397,0.5592701768622923
8159,0.031070485188378905,0.05725614572704022,0.31621737976246844,0.5379360679078814,0.057519921414231304
13722,0.010409363496048733,0.023270865597129438,0.21318741008895395,0.6639427430284633,0.08918961778940447
8312,0.026541328135008972,0.6747670019130426,0.2153564910416471,0.0771358810980714,0.006199297812229586
426,0.004278901181506521,0.00487267943387796,0.004789013356280931,0.0641934283834629,0.9218659776448718
4296,0.29062011809399635,0.682432683580213,0.023112602216643748,0.0028572926363182117,9.77303472827851e-4
484,0.14816742615303016,0.5201191762702412,0.24524406510282307,0.08426494303164382,0.002204389442262171
1184,9.661483926659018e-4,0.04641859979522662,0.34830388896505254,0.5415395230442182,0.0627718398028371
13701,0.007107499156344905,0.008434527298525632,0.0712583442126962,0.4268906654517818,0.4863089638806519
3064,4.228361249749353e-4,0.009704087981097589,0.018510858821476402,0.45474593607266905,0.5166162809997822
7143,0.5428565439366259,0.35635185133932873,0.08879568847293134,0.011775202698819364,2.2071355229382616e-4
12929,0.021531197825899663,0.0463011658689275,0.26186030132208704,0.4884928016421869,0.18181453334089867
12006,0.1313549143912993,0.852068606519279,0.01267819347773937,0.0019704092144222233,0.0019278763972609234
4666,0.00253742516391651,0.009004829470543409,0.32825619398197586,0.5525239512606961,0.10767760012286798
11835,0.01289499920764129,0.04746893190516564,0.21256866077473016,0.5563323816237763,0.17073502648868735
14356,0.005357998670453013,0.011901310161911352,0.02185739067834162,0.11105398714579164,0.8498293133435034
5728,0.676438355978942,0.28060008154584637,0.024256196755085176,0.010406804043309426,0.008298561676816864
3553,0.19225373992400463,0.2952136759837593,0.42352768470014823,0.08695001869944421,0.002054880692642964
8099,0.05198318429294899,0.18058445984915641,0.2671363475169987,0.38898256474363785,0.11131344359725814
3344,0.1973269513301799,0.2536608518081912,0.3837721881288337,0.16027597287091733,0.004964035861878172
12084,0.09748484067042844,0.5220143888110912,0.3538319064828178,0.022509077165849073,0.00415978686981354
9813,0.04498370614593107,0.22173982469403936,0.4243129973753254,0.25621113318799055,0.05275233859671382
11130,0.06119587862608752,0.3339321165169237,0.27653805812480464,0.22353989988917572,0.10479404684300862
13950,0.0029651004690959973,0.009492579301859524,0.02379196828109212,0.24147875828849888,0.7222715936594529
7467,0.007763174940258482,0.16182282447024363,0.08409873692097894,0.6469890118705363,0.09932625179798292
6663,0.09619979597400877,0.490207535806805,0.29596727628410213,0.1158641120937162,0.0017612798413686335
11565,0.10186787018012032,0.43748700031388793,0.38655573550807076,0.06626438754680726,0.007825006451113562
14766,0.0018291065465153601,0.023218953356252736,0.04442729684693862,0.1488633795563172,0.7816612636939758
2317,0.3735227625700705,0.6153844887712524,0.007497706299875377,0.00202544397223921,0.0015695983865623136
12658,0.0057381545315598826,0.15644074109012687,0.3820228691356438,0.4102129631557057,0.04558527208696358
8944,0.03982711955406718,0.6832916293774114,0.27478816902723163,0.0011201430974638754,9.729389438267142e-4
4859,0.003982661269739464,0.04678304305068092,0.2147370774200795,0.4992120895986629,0.2352851286608375
951,0.008010869416004804,0.0063960271035990186,0.06956325231763924,0.11037189914573768,0.8056579520170198
4796,0.005490328885835184,0.010088466516430743,0.004358916259221411,0.01779775117833249,0.9622645371601801
4966,0.09620412121850787,0.7943564787970172,0.07768816529522471,0.028078286406097226,0.0036729482831522075
2042,0.8165446171957489,0.16814113121704433,0.010645654692166119,0.0035862644745203323,0.0010823324205205744
5576,0.47884334294305053,0.5032332246686336,0.012905290615783098,0.003168277101211579,0.0018498646713210633
14883,0.0020324617352336727,0.016560862896758448,0.04810348218991341,0.2748696252283238,0.6584335679497706
2374,0.002610330531229621,0.18189974767332917,0.4437844941318068,0.3195329128122026,0.052172514851431546
1542,0.02301804211417766,0.005325916003283107,0.10610472543749322,0.12326303609704874,0.7422882803479977
7209,0.1674827411430769,0.7911307133470219,0.030416979721868874,0.0059329580621097725,0.0050366077259220874
2761,0.003774660128218954,0.147085759668209,0.0997229245872134,0.6394111473067595,0.1100055083095991
13512,6.92496170768722e-4,0.030093643727272447,0.06609214505694294,0.8698721936659376,0.03324952137907894
4074,0.45629203124261714,0.25653667523847,0.2662143891102334,0.01435472801108529,0.006602176397594091
8788,0.028395384952391987,0.07496133294249749,0.20404683930276835,0.5633254547949174,0.1292709880074251
680,0.23591163364030981,0.47028497754840487,0.23782721129977646,0.05107303946160964,0.004903138049898969
7297,0.06475054762184893,0.3840800896887492,0.39374851798750954,0.13773479888533458,0.019686045816557633
10071,0.1221625255932748,0.21480581456259842,0.44428082095025934,0.17025980256243387,0.04849103633143367
10579,0.009989809047952616,0.10289179460155627,0.09343110715175276,0.49855170854562625,0.2951355806531121
3391,0.14666474804786261,0.6366905236454595,0.20693065640381053,0.009575487377748198,1.3858452511919062e-4
118,0.9566056899310944,0.03740179567616277,0.004324923389490835,8.359144029700764e-4,8.316766002817365e-4
9347,0.017821503754367935,0.013314635804325086,0.1438788215419596,0.25157937317851686,0.5734056657208306
14778,0.0030046620187427968,0.056109424490377716,0.061550886306748015,0.1044386487451242,0.7748963784390079
5252,0.08772902471141104,0.7106744598996332,0.192569079577944,0.007965345344507987,0.0010620904665051816
8314,0.02676523820838713,0.6671160428043129,0.2224873532850672,0.07645429011222513,0.007177075590007366
439,7.906029245491186e-4,0.0011876566148975873,0.011080599650496134,0.015569501124080532,0.9713716396859771
10653,0.007571710458183674,0.059473920297238796,0.08237947374691104,0.43115291291639063,0.4194219825812759
10143,0.019756560324418016,0.16884506198659538,0.2302715468900951,0.4198871571588116,0.16123967364008027
14906,0.011355091890344086,0.04199028426272752,0.1147788310464601,0.3392084299346575,0.4926673628658108
11521,0.05862818111828105,0.3350412268748872,0.5284520841323169,0.07443515101407978,0.0034433568604349757
9324,0.05886127540617511,0.028066927548529807,0.18010655883060783,0.42303540494237113,0.30992983327231644
10283,0.07389653044654135,0.39489765434132035,0.2921939991768275,0.2199710503735072,0.01904076566180332
3343,0.36117443353102086,0.43758565361583546,0.16290688010694723,0.03626697454912004,0.0020660581970759723
6190,0.002971867082752507,0.025875857107363072,0.13462192075704588,0.532935110889702,0.30359524416313616
1869,0.0017969846022854576,0.04166345833602945,0.05985402401793275,0.6630586105069004,0.23362692253685224
7557,0.019249013560974568,0.1954044924875304,0.36915454977944084,0.284188138603072,0.13200380556898306
10924,0.7873059134415757,0.2026220671768974,0.00806981928014634,0.001997722489440457,4.477611940298508e-6
5776,0.00855807747319488,0.005898438026973526,0.025400244367050046,0.3441410198899363,0.6160022202428458
2122,0.7553379993752618,0.20602656668970148,0.02746688242358568,0.005799403827216766,0.005369147684234212
10212,0.02123543064809374,0.3030909415346774,0.3093095703465399,0.27450203652955263,0.09186202094113616
8167,0.2482968491800616,0.5879781667442675,0.11662295072302972,0.042390931294820924,0.004711102057820642
2907,4.2873807568073106e-4,0.015508017445787213,0.050734742251889994,0.22048683573064803,0.7128416664959933
6772,0.055933440025352686,0.8485386623678258,0.08511254406020519,0.007107586967301499,0.003307766579314832
9437,0.02264147107252165,0.0106241826359274,0.158127167193808,0.20901545564598603,0.5995917234517569
9736,0.05430369906557366,0.19620023479599308,0.22588276251800782,0.4421868557507924,0.08142644786963325
13365,5.178687549995712e-4,0.09426453227591508,0.12822779294708575,0.65469724548255,0.12229256053944967
8990,0.1126312930022332,0.7035549998694061,0.1712606963083203,0.009652481329505129,0.0029005294905349076
2342,0.6636950908564208,0.32640083435434836,0.007200351161261994,0.0015556230952255494,0.0011481005327436925
3001,0.07458678643419031,0.7946284770875575,0.11157567430220398,0.01893513005854425,2.7393211750367e-4
9243,0.04353537672820623,0.05705577228264574,0.09217856690358632,0.5161557516827129,0.29107453240284903
4869,0.004854699949960629,0.026517165544738402,0.12909420580921088,0.6679287897978221,0.17160513889826848
5440,0.05091742077475359,0.4526780798812037,0.45846358975899576,0.03504142249033246,0.0028994870947150584
10316,0.5650236649009551,0.4024047998334974,0.026709092366099654,0.004839846178182802,0.0010225967212653764
12767,0.002168539927601049,0.0813441534044883,0.4194471635422143,0.47547627477638615,0.021563868349310154
6483,0.04722226901203592,0.242815646269742,0.35532904489983747,0.2858976665407487,0.06873537327763578
4173,0.47025759110352305,0.5115344323436934,0.015605487041539405,0.002590869042161175,1.162046908315565e-5
2988,0.008301340979542243,0.027581123347585307,0.0625616271040639,0.12560671681668376,0.7759491917521251
12077,0.6647364391449098,0.25662878865359107,0.06876083415152474,0.007748671935267699,0.002125266114706697
13662,8.220488281124888e-4,0.001350473443195021,0.006612427032098141,0.026745083764152168,0.9644699669324422
14888,0.035308722493740875,0.03264833861067886,0.4010163983431836,0.4321443143388461,0.09888222621355101
12744,0.006205554688691536,0.09175984771825688,0.582140210439348,0.3028088984128035,0.017085488740900552
10391,0.622561862003614,0.34865590011394254,0.02265317706062298,0.004133528051422606,0.001995532770398136
14470,0.0030877256388446746,0.00926636514254647,0.015075984567635148,0.11612953112613698,0.8564403935248377
7599,0.021365555541165013,0.3161505515814526,0.2956670924830733,0.2541056514011829,0.11271114899312604
225,0.001780973237950289,0.00624380938726231,0.0032166525305850867,0.016142816207978524,0.9726157486362238
1182,0.007859094160885744,0.0018107620889636258,0.020586478853818795,0.09664160475269726,0.8731020601436341
3446,0.1230819783597519,0.6758773313072771,0.11830279489629388,0.0821879953131791,5.499001234976895e-4
9844,0.2649598871652035,0.4148699447682662,0.189249962976286,0.10417449326633903,0.026745711823905373
8264,0.10819978013995646,0.5958301166922021,0.22022042787979382,0.07088111620478153,0.00486855908326603
3575,0.1547108160400682,0.31229041691649834,0.36627443745712307,0.15691644705357505,0.009807882532735762
11476,0.12190399119261236,0.15937157577736258,0.33713587530125333,0.32767623370277194,0.05391232402599989
9778,0.1302419570388801,0.23226299004848666,0.32316010477697144,0.27133800452213347,0.042996943613528515
3820,0.033142562320271254,0.1405327690465421,0.5907432557576411,0.22944152209428886,0.00613989078125767
14270,0.019849193786777544,0.02141209541834304,0.08186276699569117,0.17286275888533195,0.7040131849138563
6554,0.08598610387045243,0.4576412499630919,0.42420921574097203,0.027815788960724865,0.004347641464759105
94,0.033235451462387065,0.0640778110948254,0.46033511974617436,0.23001874832275182,0.21233286937386156
11453,0.2982316604717255,0.22560791058700955,0.2548004410436657,0.20872750205333923,0.01263248584425977
10304,0.8115720177787947,0.15531713486348558,0.0062715376683813075,7.46466400442562e-4,0.026092843288895873
13742,0.010599835160333759,0.06226876036997299,0.10928816638130902,0.6871396223245442,0.1307036157638401
3912,0.03256100756008403,0.8066111885451575,0.12237752541520572,0.03618175281360749,0.002268525665945473
7969,0.038921409695519923,0.07588225024775791,0.3220775874901396,0.5022352754716694,0.060883477094913305
8316,0.014186241187635727,0.04270638773432203,0.6288978645539217,0.3027957875370489,0.01141371898707193
12645,6.277381000959913e-4,0.017138029751769934,0.05120909278552151,0.9226249367712984,0.008400202591314335
6290,0.009046843251474753,0.04962927233969123,0.04630904553394616,0.14694065948683882,0.7480741793880499
531,0.00789511571506619,0.017636410378920612,0.040309362007896504,0.07094917915585366,0.8632099327422631
7788,0.7287703492353381,0.25601498098285463,0.011914095947530193,0.0026960962223363982,6.044776119402986e-4
8418,0.006820297214443689,0.10410162350292919,0.5376196006750562,0.2568807121858192,0.09457776642175143
12256,0.06939167849661106,0.06328014105640453,0.7906643927117721,0.07352518025560871,0.0031386074796049372
3999,0.31630365395547966,0.6203601040622768,0.0480864320086798,0.009501566388378867,0.005748243585184158
35,0.997244275792728,0.002240713985843234,4.121853333074599e-4,4.1412946510297835e-5,6.141194161090845e-5
2918,0.0013191756964226382,0.0038703783272957437,0.014471061916177027,0.06361326906278492,0.9167261149973205
1345,0.08465835381989388,0.3128102400684958,0.5268837668948801,0.07256199572455928,0.003085643492170968
13392,4.4846073520390294e-4,0.07839209672904003,0.3729090763422482,0.49126216961452196,0.05698819657898569
14728,0.006708497433343392,0.06733949364177882,0.06305270031768248,0.25071564176492117,0.6121836668422749
8080,0.1185318579556327,0.2610992891980529,0.3708524137886145,0.23579883837542154,0.013717600682278222
11294,0.02168829011328533,0.13459998129913422,0.3051115264088317,0.3685206663793163,0.17007953579943266
13963,0.005636842977500467,0.07217846360186649,0.10787726446419693,0.7927073047893924,0.021600124167043815
4955,0.13943530018242112,0.6807631123589157,0.09919252081064635,0.05771010162672793,0.02289896502128942
7691,0.7300154898299479,0.26071716195230865,0.00842361188009722,8.167951669048613e-4,2.6941170741015295e-5
13280,0.04331407196586624,0.4514706421745868,0.4805178089948969,0.02232431630700779,0.0023731605576424375
5423,0.06503210073431052,0.48572046409077485,0.11001116674591965,0.21413497303242604,0.12510129539656914
4893,0.004300921078090508,0.1796076489158551,0.19989882035756143,0.3701292593367778,0.2460633503117151
8742,0.030409823917767188,0.12140529177826312,0.2340261160864128,0.5827482155171616,0.031410552700394744
2669,0.02534110691726922,0.048119817836569274,0.1885048681232348,0.28388842226324995,0.454145784859677
12336,0.25841364754138035,0.6195796583597419,0.07459501287689317,0.04712576320271413,2.8591801927038045e-4
6312,0.004447214296620945,0.00891658327719099,0.07358569935922589,0.39170231158250085,0.5213481914844613
15025,0.005940387758552131,0.05108858750404985,0.10805254858110283,0.43762558098021603,0.3972928951760791
7786,0.6718733145637519,0.31446380138201074,0.012776708358576682,8.689432627846865e-4,1.7232432876937627e-5
3056,0.006311005898373159,0.056206945223122716,0.11343777364641035,0.3742839994176652,0.4497602758144289
11876,0.026776204912915637,0.06932990232457684,0.20250742876476496,0.5449551373328665,0.1564313266648763
12936,0.0027139089422471676,0.017237503396991816,0.09500979773754337,0.8713514356141815,0.013687354309036462
329,0.04278842739066516,0.5931316878851546,0.1847066084325738,0.15845294369790636,0.020920332593700932
6034,0.0016732426044673936,0.006138269436699182,0.15098777672270622,0.2460618981773982,0.5951388130587291
7232,0.15507866737526627,0.35519525197571344,0.4802153889976467,0.00931599897795581,1.94692673418284e-4
6775,0.07077902572009698,0.7089488219808938,0.2147142610796209,0.005453860959813253,1.0403025957576917e-4
6563,0.08076744917981525,0.32037590097080415,0.4136835073683,0.14510224803218924,0.04007089444889104
13240,0.11247654784398936,0.15877893079093253,0.5111621041658087,0.1687731676295105,0.048809249569758885
13817,0.005579758885094485,0.04645439013645251,0.07561972688221434,0.6030411302526278,0.2693049938436109
2791,0.10087984443483829,0.3602596096751715,0.47327960111854894,0.056319347473289566,0.009261597298151368
10996,0.31049835370065354,0.6033565378210695,0.08418971660618059,0.0015509142601568588,4.0447761194029844e-4
5193,0.09089739532048847,0.8040929438241635,0.09997491312890111,0.0038755737404186892,0.0011591739860278129
9865,0.41198403277514384,0.2091060358723434,0.2504142309000532,0.11523366761269509,0.013262032839765202
2266,0.0010559632908429485,0.0038941042380364354,0.01903200235526451,0.6162524799004705,0.3597654502153853
6199,0.011442443120515584,0.009986614115998516,0.053807857416664516,0.327366503178967,0.5973965821678546
12686,0.001852467856669003,0.10278942865822836,0.16628439491172017,0.6737070843204901,0.055366624252892294
2305,0.4951131407774204,0.46588804779965615,0.017961001447043,0.009566060035494067,0.011471749940386668
8369,0.0057552463201119754,0.009818233412757102,0.08531951574227938,0.7206359047755544,0.17847109974929626
315,0.06682895579505793,0.07105668283290216,0.3649290356459377,0.46312355870053523,0.03406176702556647
5365,8.170749788600805e-4,0.0031906098380416015,0.001963787675411555,0.009483874225608539,0.9845446532820781
12862,0.011560339597910217,0.12378543093925835,0.5225196751375868,0.30131116141293457,0.04082339291230959
1045,0.2729238904473135,0.08030118566091714,0.4873397254511781,0.1568204641487807,0.0026147342918112913
